original_index,event_id,tweet_id,text,user_id,created_at,user_loc,place_type,place_full_name,place_country_code,hashtags,user_mentions,image_urls,entities,words,filtered_words,sampled_words,date,prediction
27743,62,265244245248589824,My ma gettin ready for da falcons game,254103213,2012-11-05 00:08:50,wit master roshi 👳,,,,[],[],[],[],"['game', 'da', 'ready', 'falcon', 'gettin']","['game', 'da', 'ready', 'falcon', 'gettin']",[],2012-11-05,4
27744,62,265244752851660800,Baseball game's over! Headin' home to watch the Cowboys,15859766,2012-11-05 00:10:51,"Seattle, WA",,,,[],[],[],"[('Headin', 'PERSON')]","['game', 'baseball', 'Headin', 'watch', 'home', 'cowboy']","['game', 'baseball', 'headin', 'watch', 'home', 'cowboy']",[],2012-11-05,5
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
27744,62,265244752851660800,Baseball game's over! Headin' home to watch the Cowboys,15859766,2012-11-05 00:10:51,"Seattle, WA",,,,[],[],[],"[('Headin', 'PERSON')]","['game', 'baseball', 'Headin', 'watch', 'home', 'cowboy']","['game', 'baseball', 'headin', 'watch', 'home', 'cowboy']",[],2012-11-05,5
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
27745,62,265244907982172161,i guess i'll roll my hair tonight..,710201545,2012-11-05 00:11:28,,,,,[],[],[],"[('tonight', 'TIME')]","['guess', 'ill', 'tonight', 'hair', 'roll']","['guess', 'ill', 'tonight', 'hair', 'roll']",[],2012-11-05,8
27746,62,265246103174266880,Ready for this Falcon game to kickoff,95502703,2012-11-05 00:16:13,GA,,,,[],[],[],"[('Falcon', 'ORG')]","['game', 'Falcon', 'ready', 'kickoff']","['game', 'falcon', 'ready', 'kickoff']",[],2012-11-05,11
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
27743,62,265244245248589824,My ma gettin ready for da falcons game,254103213,2012-11-05 00:08:50,wit master roshi 👳,,,,[],[],[],[],"['game', 'da', 'ready', 'falcon', 'gettin']","['game', 'da', 'ready', 'falcon', 'gettin']",[],2012-11-05,4
27743,62,265244245248589824,My ma gettin ready for da falcons game,254103213,2012-11-05 00:08:50,wit master roshi 👳,,,,[],[],[],[],"['game', 'da', 'ready', 'falcon', 'gettin']","['game', 'da', 'ready', 'falcon', 'gettin']",[],2012-11-05,4
27744,62,265244752851660800,Baseball game's over! Headin' home to watch the Cowboys,15859766,2012-11-05 00:10:51,"Seattle, WA",,,,[],[],[],"[('Headin', 'PERSON')]","['game', 'baseball', 'Headin', 'watch', 'home', 'cowboy']","['game', 'baseball', 'headin', 'watch', 'home', 'cowboy']",[],2012-11-05,5
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
27743,62,265244245248589824,My ma gettin ready for da falcons game,254103213,2012-11-05 00:08:50,wit master roshi 👳,,,,[],[],[],[],"['game', 'da', 'ready', 'falcon', 'gettin']","['game', 'da', 'ready', 'falcon', 'gettin']",[],2012-11-05,4
54954,301,265244807125946368,War-crime accusations emerge as Syrian rebels take strategic town - Christian Science Monitor http://t.co/ziOsbsvz,369370241,2012-11-05 00:11:04,,,,,[],[],[],"[('Syrian', 'NORP'), ('Christian', 'NORP')]","['Science', 'Christian', 'strategic', 'syrian', 'take', 'rebel', 'Monitor', 'accusation', 'town', 'emerge', 'warcrime']","['science', 'christian', 'strategic', 'syrian', 'take', 'rebel', 'monitor', 'accusation', 'town', 'emerge', 'warcrime']",[],2012-11-05,6
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
27745,62,265244907982172161,i guess i'll roll my hair tonight..,710201545,2012-11-05 00:11:28,,,,,[],[],[],"[('tonight', 'TIME')]","['guess', 'ill', 'tonight', 'hair', 'roll']","['guess', 'ill', 'tonight', 'hair', 'roll']",[],2012-11-05,8
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
27745,62,265244907982172161,i guess i'll roll my hair tonight..,710201545,2012-11-05 00:11:28,,,,,[],[],[],"[('tonight', 'TIME')]","['guess', 'ill', 'tonight', 'hair', 'roll']","['guess', 'ill', 'tonight', 'hair', 'roll']",[],2012-11-05,8
27742,62,265244077207994368,I can't wait to see the falcons loose,278901613,2012-11-05 00:08:10,"Flowery Branch, GA",,,,[],[],[],[],"['not', 'loose', 'can', 'wait', 'see', 'falcon']","['not', 'loose', 'can', 'wait', 'see', 'falcon']",[],2012-11-05,3
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
27742,62,265244077207994368,I can't wait to see the falcons loose,278901613,2012-11-05 00:08:10,"Flowery Branch, GA",,,,[],[],[],[],"['not', 'loose', 'can', 'wait', 'see', 'falcon']","['not', 'loose', 'can', 'wait', 'see', 'falcon']",[],2012-11-05,3
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
54861,300,265246111831306240,"Syria opposition meets in Qatar: Divisions emerge as Syrian opposition groups meet in the Qatari capital, Doha, ... http://t.co/0MK8nCGx",24922856,2012-11-05 00:16:15,Wales,,,,[],[],[],"[('Syria', 'GPE'), ('Qatar', 'GPE'), ('Syrian', 'NORP'), ('Qatari', 'NORP'), ('Doha', 'GPE')]","['Qatar', 'group', 'qatari', 'meet', 'Divisions', 'capital', 'syrian', 'syria', 'Doha', 'opposition', 'emerge']","['qatar', 'group', 'qatari', 'meet', 'divisions', 'capital', 'syrian', 'syria', 'doha', 'opposition', 'emerge']",[],2012-11-05,12
27745,62,265244907982172161,i guess i'll roll my hair tonight..,710201545,2012-11-05 00:11:28,,,,,[],[],[],"[('tonight', 'TIME')]","['guess', 'ill', 'tonight', 'hair', 'roll']","['guess', 'ill', 'tonight', 'hair', 'roll']",[],2012-11-05,8
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
27744,62,265244752851660800,Baseball game's over! Headin' home to watch the Cowboys,15859766,2012-11-05 00:10:51,"Seattle, WA",,,,[],[],[],"[('Headin', 'PERSON')]","['game', 'baseball', 'Headin', 'watch', 'home', 'cowboy']","['game', 'baseball', 'headin', 'watch', 'home', 'cowboy']",[],2012-11-05,5
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
54861,300,265246111831306240,"Syria opposition meets in Qatar: Divisions emerge as Syrian opposition groups meet in the Qatari capital, Doha, ... http://t.co/0MK8nCGx",24922856,2012-11-05 00:16:15,Wales,,,,[],[],[],"[('Syria', 'GPE'), ('Qatar', 'GPE'), ('Syrian', 'NORP'), ('Qatari', 'NORP'), ('Doha', 'GPE')]","['Qatar', 'group', 'qatari', 'meet', 'Divisions', 'capital', 'syrian', 'syria', 'Doha', 'opposition', 'emerge']","['qatar', 'group', 'qatari', 'meet', 'divisions', 'capital', 'syrian', 'syria', 'doha', 'opposition', 'emerge']",[],2012-11-05,12
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
27745,62,265244907982172161,i guess i'll roll my hair tonight..,710201545,2012-11-05 00:11:28,,,,,[],[],[],"[('tonight', 'TIME')]","['guess', 'ill', 'tonight', 'hair', 'roll']","['guess', 'ill', 'tonight', 'hair', 'roll']",[],2012-11-05,8
27745,62,265244907982172161,i guess i'll roll my hair tonight..,710201545,2012-11-05 00:11:28,,,,,[],[],[],"[('tonight', 'TIME')]","['guess', 'ill', 'tonight', 'hair', 'roll']","['guess', 'ill', 'tonight', 'hair', 'roll']",[],2012-11-05,8
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
27742,62,265244077207994368,I can't wait to see the falcons loose,278901613,2012-11-05 00:08:10,"Flowery Branch, GA",,,,[],[],[],[],"['not', 'loose', 'can', 'wait', 'see', 'falcon']","['not', 'loose', 'can', 'wait', 'see', 'falcon']",[],2012-11-05,3
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
54861,300,265246111831306240,"Syria opposition meets in Qatar: Divisions emerge as Syrian opposition groups meet in the Qatari capital, Doha, ... http://t.co/0MK8nCGx",24922856,2012-11-05 00:16:15,Wales,,,,[],[],[],"[('Syria', 'GPE'), ('Qatar', 'GPE'), ('Syrian', 'NORP'), ('Qatari', 'NORP'), ('Doha', 'GPE')]","['Qatar', 'group', 'qatari', 'meet', 'Divisions', 'capital', 'syrian', 'syria', 'Doha', 'opposition', 'emerge']","['qatar', 'group', 'qatari', 'meet', 'divisions', 'capital', 'syrian', 'syria', 'doha', 'opposition', 'emerge']",[],2012-11-05,12
55411,307,265245574587117569,New Coptic pope is chosen in Egypt - http://t.co/H7PpBXra http://t.co/fWJvsNXB #TopStories,103217683,2012-11-05 00:14:07,"Lagos, Nigeria",,,,['TopStories'],[],[],"[('Egypt', 'GPE')]","['New', 'Egypt', 'choose', 'pope', 'coptic']","['new', 'egypt', 'choose', 'pope', 'coptic']",[],2012-11-05,10
54954,301,265244807125946368,War-crime accusations emerge as Syrian rebels take strategic town - Christian Science Monitor http://t.co/ziOsbsvz,369370241,2012-11-05 00:11:04,,,,,[],[],[],"[('Syrian', 'NORP'), ('Christian', 'NORP')]","['Science', 'Christian', 'strategic', 'syrian', 'take', 'rebel', 'Monitor', 'accusation', 'town', 'emerge', 'warcrime']","['science', 'christian', 'strategic', 'syrian', 'take', 'rebel', 'monitor', 'accusation', 'town', 'emerge', 'warcrime']",[],2012-11-05,6
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
27743,62,265244245248589824,My ma gettin ready for da falcons game,254103213,2012-11-05 00:08:50,wit master roshi 👳,,,,[],[],[],[],"['game', 'da', 'ready', 'falcon', 'gettin']","['game', 'da', 'ready', 'falcon', 'gettin']",[],2012-11-05,4
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
27742,62,265244077207994368,I can't wait to see the falcons loose,278901613,2012-11-05 00:08:10,"Flowery Branch, GA",,,,[],[],[],[],"['not', 'loose', 'can', 'wait', 'see', 'falcon']","['not', 'loose', 'can', 'wait', 'see', 'falcon']",[],2012-11-05,3
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
27745,62,265244907982172161,i guess i'll roll my hair tonight..,710201545,2012-11-05 00:11:28,,,,,[],[],[],"[('tonight', 'TIME')]","['guess', 'ill', 'tonight', 'hair', 'roll']","['guess', 'ill', 'tonight', 'hair', 'roll']",[],2012-11-05,8
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
27742,62,265244077207994368,I can't wait to see the falcons loose,278901613,2012-11-05 00:08:10,"Flowery Branch, GA",,,,[],[],[],[],"['not', 'loose', 'can', 'wait', 'see', 'falcon']","['not', 'loose', 'can', 'wait', 'see', 'falcon']",[],2012-11-05,3
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57414,333,265244031091625984,#ThingsIGetAlot do they eat turkey's in turkey?,736852016,2012-11-05 00:07:59,The university of alabama,,,,['ThingsIGetAlot'],[],[],[],"['eat', 'turkey']","['eat', 'turkey']",[],2012-11-05,2
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
54861,300,265246111831306240,"Syria opposition meets in Qatar: Divisions emerge as Syrian opposition groups meet in the Qatari capital, Doha, ... http://t.co/0MK8nCGx",24922856,2012-11-05 00:16:15,Wales,,,,[],[],[],"[('Syria', 'GPE'), ('Qatar', 'GPE'), ('Syrian', 'NORP'), ('Qatari', 'NORP'), ('Doha', 'GPE')]","['Qatar', 'group', 'qatari', 'meet', 'Divisions', 'capital', 'syrian', 'syria', 'Doha', 'opposition', 'emerge']","['qatar', 'group', 'qatari', 'meet', 'divisions', 'capital', 'syrian', 'syria', 'doha', 'opposition', 'emerge']",[],2012-11-05,12
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
27742,62,265244077207994368,I can't wait to see the falcons loose,278901613,2012-11-05 00:08:10,"Flowery Branch, GA",,,,[],[],[],[],"['not', 'loose', 'can', 'wait', 'see', 'falcon']","['not', 'loose', 'can', 'wait', 'see', 'falcon']",[],2012-11-05,3
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
57415,333,265245297788194816,"""yours or the turkeys""",303640137,2012-11-05 00:13:01,"Lee,London,England",,,,[],[],[],[],['turkey'],['turkey'],[],2012-11-05,9
27742,62,265244077207994368,I can't wait to see the falcons loose,278901613,2012-11-05 00:08:10,"Flowery Branch, GA",,,,[],[],[],[],"['not', 'loose', 'can', 'wait', 'see', 'falcon']","['not', 'loose', 'can', 'wait', 'see', 'falcon']",[],2012-11-05,3
54861,300,265246111831306240,"Syria opposition meets in Qatar: Divisions emerge as Syrian opposition groups meet in the Qatari capital, Doha, ... http://t.co/0MK8nCGx",24922856,2012-11-05 00:16:15,Wales,,,,[],[],[],"[('Syria', 'GPE'), ('Qatar', 'GPE'), ('Syrian', 'NORP'), ('Qatari', 'NORP'), ('Doha', 'GPE')]","['Qatar', 'group', 'qatari', 'meet', 'Divisions', 'capital', 'syrian', 'syria', 'Doha', 'opposition', 'emerge']","['qatar', 'group', 'qatari', 'meet', 'divisions', 'capital', 'syrian', 'syria', 'doha', 'opposition', 'emerge']",[],2012-11-05,12
